,ID,Campaign,value
5801,9817,AcceptedCmp3,0
5802,9826,AcceptedCmp3,0
5803,9829,AcceptedCmp3,0
5804,9847,AcceptedCmp3,0
5805,9850,AcceptedCmp3,0
5806,9855,AcceptedCmp3,0
5807,9860,AcceptedCmp3,0
5808,9862,AcceptedCmp3,0
5809,9888,AcceptedCmp3,0
5810,9904,AcceptedCmp3,0
5811,9905,AcceptedCmp3,1
5812,9907,AcceptedCmp3,0
5813,9909,AcceptedCmp3,0
5814,9916,AcceptedCmp3,0
5815,9923,AcceptedCmp3,0
5816,9925,AcceptedCmp3,1
5817,9930,AcceptedCmp3,0
5818,9931,AcceptedCmp3,0
5819,9937,AcceptedCmp3,0
5820,9938,AcceptedCmp3,0
5821,9940,AcceptedCmp3,0
5822,9949,AcceptedCmp3,0
5823,9952,AcceptedCmp3,0
5824,9955,AcceptedCmp3,0
5825,9958,AcceptedCmp3,0
5826,9960,AcceptedCmp3,0
5827,9964,AcceptedCmp3,0
5828,9967,AcceptedCmp3,0
5829,9970,AcceptedCmp3,0
5830,9972,AcceptedCmp3,1
5831,9973,AcceptedCmp3,0
5832,9974,AcceptedCmp3,0
5833,9977,AcceptedCmp3,0
5834,9984,AcceptedCmp3,1
5835,9986,AcceptedCmp3,0
5836,9988,AcceptedCmp3,0
5837,9999,AcceptedCmp3,0
5838,10001,AcceptedCmp3,0
5839,10010,AcceptedCmp3,0
5840,10022,AcceptedCmp3,0
5841,10031,AcceptedCmp3,0
5842,10032,AcceptedCmp3,0
5843,10033,AcceptedCmp3,0
5844,10037,AcceptedCmp3,0
5845,10057,AcceptedCmp3,0
5846,10061,AcceptedCmp3,0
5847,10065,AcceptedCmp3,0
5848,10067,AcceptedCmp3,0
5849,10069,AcceptedCmp3,1
5850,10084,AcceptedCmp3,0
5851,10089,AcceptedCmp3,0
5852,10091,AcceptedCmp3,0
5853,10092,AcceptedCmp3,0
5854,10095,AcceptedCmp3,0
5855,10099,AcceptedCmp3,0
5856,10102,AcceptedCmp3,0
5857,10104,AcceptedCmp3,0
5858,10120,AcceptedCmp3,0
5859,10127,AcceptedCmp3,0
5860,10128,AcceptedCmp3,0
5861,10129,AcceptedCmp3,0
5862,10133,AcceptedCmp3,0
5863,10140,AcceptedCmp3,0
5864,10141,AcceptedCmp3,0
5865,10142,AcceptedCmp3,0
5866,10144,AcceptedCmp3,0
5867,10146,AcceptedCmp3,0
5868,10150,AcceptedCmp3,0
5869,10151,AcceptedCmp3,0
5870,10156,AcceptedCmp3,0
5871,10157,AcceptedCmp3,0
5872,10159,AcceptedCmp3,0
5873,10160,AcceptedCmp3,0
5874,10163,AcceptedCmp3,0
5875,10164,AcceptedCmp3,0
5876,10172,AcceptedCmp3,0
5877,10175,AcceptedCmp3,0
5878,10176,AcceptedCmp3,0
5879,10177,AcceptedCmp3,0
5880,10196,AcceptedCmp3,0
5881,10203,AcceptedCmp3,0
5882,10207,AcceptedCmp3,0
5883,10212,AcceptedCmp3,0
5884,10219,AcceptedCmp3,0
5885,10232,AcceptedCmp3,0
5886,10236,AcceptedCmp3,0
5887,10240,AcceptedCmp3,0
5888,10241,AcceptedCmp3,0
5889,10242,AcceptedCmp3,0
5890,10245,AcceptedCmp3,0
5891,10250,AcceptedCmp3,0
5892,10258,AcceptedCmp3,0
5893,10260,AcceptedCmp3,0
5894,10262,AcceptedCmp3,0
5895,10264,AcceptedCmp3,1
5896,10270,AcceptedCmp3,0
5897,10277,AcceptedCmp3,0
5898,10281,AcceptedCmp3,0
5899,10286,AcceptedCmp3,0
5900,10299,AcceptedCmp3,0
5901,10307,AcceptedCmp3,0
5902,10311,AcceptedCmp3,0
5903,10313,AcceptedCmp3,0
5904,10314,AcceptedCmp3,0
5905,10319,AcceptedCmp3,0
5906,10323,AcceptedCmp3,0
5907,10339,AcceptedCmp3,0
5908,10340,AcceptedCmp3,0
5909,10341,AcceptedCmp3,0
5910,10343,AcceptedCmp3,0
5911,10350,AcceptedCmp3,0
5912,10352,AcceptedCmp3,0
5913,10356,AcceptedCmp3,0
5914,10364,AcceptedCmp3,0
5915,10377,AcceptedCmp3,0
5916,10379,AcceptedCmp3,0
5917,10380,AcceptedCmp3,0
5918,10381,AcceptedCmp3,0
5919,10383,AcceptedCmp3,0
5920,10390,AcceptedCmp3,0
5921,10394,AcceptedCmp3,1
5922,10395,AcceptedCmp3,0
5923,10398,AcceptedCmp3,0
5924,10401,AcceptedCmp3,0
5925,10402,AcceptedCmp3,0
5926,10403,AcceptedCmp3,0
5927,10413,AcceptedCmp3,0
5928,10420,AcceptedCmp3,0
5929,10424,AcceptedCmp3,0
5930,10430,AcceptedCmp3,0
5931,10432,AcceptedCmp3,0
5932,10446,AcceptedCmp3,0
5933,10448,AcceptedCmp3,1
5934,10451,AcceptedCmp3,0
5935,10466,AcceptedCmp3,0
5936,10469,AcceptedCmp3,0
5937,10470,AcceptedCmp3,0
5938,10473,AcceptedCmp3,0
5939,10475,AcceptedCmp3,0
5940,10476,AcceptedCmp3,0
5941,10477,AcceptedCmp3,0
5942,10478,AcceptedCmp3,0
5943,10479,AcceptedCmp3,0
5944,10486,AcceptedCmp3,0
5945,10489,AcceptedCmp3,0
5946,10490,AcceptedCmp3,0
5947,10492,AcceptedCmp3,0
5948,10500,AcceptedCmp3,0
5949,10505,AcceptedCmp3,0
5950,10507,AcceptedCmp3,0
5951,10509,AcceptedCmp3,0
5952,10513,AcceptedCmp3,0
5953,10521,AcceptedCmp3,0
5954,10524,AcceptedCmp3,0
5955,10525,AcceptedCmp3,1
5956,10530,AcceptedCmp3,0
5957,10536,AcceptedCmp3,0
5958,10542,AcceptedCmp3,0
5959,10548,AcceptedCmp3,0
5960,10552,AcceptedCmp3,0
5961,10556,AcceptedCmp3,0
5962,10560,AcceptedCmp3,0
5963,10562,AcceptedCmp3,0
5964,10573,AcceptedCmp3,1
5965,10581,AcceptedCmp3,0
5966,10582,AcceptedCmp3,0
5967,10584,AcceptedCmp3,0
5968,10590,AcceptedCmp3,0
5969,10591,AcceptedCmp3,0
5970,10595,AcceptedCmp3,0
5971,10598,AcceptedCmp3,0
5972,10602,AcceptedCmp3,0
5973,10609,AcceptedCmp3,0
5974,10613,AcceptedCmp3,0
5975,10617,AcceptedCmp3,0
5976,10619,AcceptedCmp3,0
5977,10623,AcceptedCmp3,0
5978,10629,AcceptedCmp3,0
5979,10634,AcceptedCmp3,0
5980,10637,AcceptedCmp3,0
5981,10640,AcceptedCmp3,0
5982,10641,AcceptedCmp3,0
5983,10642,AcceptedCmp3,0
5984,10643,AcceptedCmp3,0
5985,10648,AcceptedCmp3,0
5986,10652,AcceptedCmp3,0
5987,10659,AcceptedCmp3,0
5988,10660,AcceptedCmp3,0
5989,10664,AcceptedCmp3,0
5990,10669,AcceptedCmp3,0
5991,10673,AcceptedCmp3,0
5992,10675,AcceptedCmp3,0
5993,10676,AcceptedCmp3,0
5994,10678,AcceptedCmp3,0
5995,10680,AcceptedCmp3,0
5996,10681,AcceptedCmp3,0
5997,10686,AcceptedCmp3,0
5998,10691,AcceptedCmp3,0
5999,10699,AcceptedCmp3,0
6000,10701,AcceptedCmp3,0
6001,10702,AcceptedCmp3,0
6002,10703,AcceptedCmp3,0
6003,10704,AcceptedCmp3,0
6004,10708,AcceptedCmp3,0
6005,10710,AcceptedCmp3,0
6006,10711,AcceptedCmp3,0
6007,10722,AcceptedCmp3,1
6008,10727,AcceptedCmp3,0
6009,10735,AcceptedCmp3,0
6010,10736,AcceptedCmp3,0
6011,10738,AcceptedCmp3,0
6012,10741,AcceptedCmp3,0
6013,10742,AcceptedCmp3,0
6014,10749,AcceptedCmp3,0
6015,10755,AcceptedCmp3,0
6016,10757,AcceptedCmp3,0
6017,10766,AcceptedCmp3,0
6018,10767,AcceptedCmp3,0
6019,10770,AcceptedCmp3,0
6020,10779,AcceptedCmp3,0
6021,10785,AcceptedCmp3,0
6022,10789,AcceptedCmp3,0
6023,10790,AcceptedCmp3,0
6024,10795,AcceptedCmp3,0
6025,10796,AcceptedCmp3,0
6026,10812,AcceptedCmp3,0
6027,10814,AcceptedCmp3,0
6028,10821,AcceptedCmp3,0
6029,10826,AcceptedCmp3,0
6030,10827,AcceptedCmp3,0
6031,10832,AcceptedCmp3,0
6032,10833,AcceptedCmp3,0
6033,10837,AcceptedCmp3,0
6034,10839,AcceptedCmp3,0
6035,10841,AcceptedCmp3,0
6036,10846,AcceptedCmp3,1
6037,10854,AcceptedCmp3,0
6038,10855,AcceptedCmp3,0
6039,10856,AcceptedCmp3,0
6040,10858,AcceptedCmp3,0
6041,10862,AcceptedCmp3,0
6042,10868,AcceptedCmp3,0
6043,10870,AcceptedCmp3,0
6044,10872,AcceptedCmp3,0
6045,10882,AcceptedCmp3,0
6046,10888,AcceptedCmp3,0
6047,10897,AcceptedCmp3,0
6048,10905,AcceptedCmp3,0
6049,10906,AcceptedCmp3,0
6050,10909,AcceptedCmp3,1
6051,10913,AcceptedCmp3,1
6052,10914,AcceptedCmp3,0
6053,10925,AcceptedCmp3,0
6054,10928,AcceptedCmp3,0
6055,10936,AcceptedCmp3,0
6056,10949,AcceptedCmp3,0
6057,10951,AcceptedCmp3,0
6058,10955,AcceptedCmp3,0
6059,10965,AcceptedCmp3,0
6060,10967,AcceptedCmp3,0
6061,10968,AcceptedCmp3,0
6062,10971,AcceptedCmp3,1
6063,10972,AcceptedCmp3,0
6064,10981,AcceptedCmp3,0
6065,10983,AcceptedCmp3,0
6066,10991,AcceptedCmp3,0
6067,10992,AcceptedCmp3,0
6068,10995,AcceptedCmp3,0
6069,11003,AcceptedCmp3,0
6070,11004,AcceptedCmp3,0
6071,11007,AcceptedCmp3,0
6072,11010,AcceptedCmp3,0
6073,11013,AcceptedCmp3,0
6074,11025,AcceptedCmp3,0
6075,11030,AcceptedCmp3,1
6076,11031,AcceptedCmp3,0
6077,11039,AcceptedCmp3,0
6078,11051,AcceptedCmp3,0
6079,11056,AcceptedCmp3,0
6080,11071,AcceptedCmp3,0
6081,11074,AcceptedCmp3,0
6082,11075,AcceptedCmp3,0
6083,11084,AcceptedCmp3,0
6084,11086,AcceptedCmp3,0
6085,11088,AcceptedCmp3,0
6086,11091,AcceptedCmp3,0
6087,11092,AcceptedCmp3,0
6088,11096,AcceptedCmp3,0
6089,11100,AcceptedCmp3,0
6090,11101,AcceptedCmp3,0
6091,11110,AcceptedCmp3,0
6092,11112,AcceptedCmp3,0
6093,11114,AcceptedCmp3,0
6094,11121,AcceptedCmp3,0
6095,11133,AcceptedCmp3,0
6096,11148,AcceptedCmp3,0
6097,11166,AcceptedCmp3,0
6098,11171,AcceptedCmp3,0
6099,11176,AcceptedCmp3,0
6100,11178,AcceptedCmp3,0
6101,11181,AcceptedCmp3,0
6102,11187,AcceptedCmp3,0
6103,11188,AcceptedCmp3,0
6104,11191,AcceptedCmp3,0
6105,0,AcceptedCmp4,0
6106,1,AcceptedCmp4,0
6107,13,AcceptedCmp4,0
6108,17,AcceptedCmp4,0
6109,22,AcceptedCmp4,0
6110,25,AcceptedCmp4,0
6111,35,AcceptedCmp4,0
6112,48,AcceptedCmp4,1
6113,55,AcceptedCmp4,0
6114,73,AcceptedCmp4,0
6115,75,AcceptedCmp4,0
6116,87,AcceptedCmp4,0
6117,89,AcceptedCmp4,0
6118,113,AcceptedCmp4,0
6119,115,AcceptedCmp4,0
6120,123,AcceptedCmp4,0
6121,125,AcceptedCmp4,1
6122,143,AcceptedCmp4,0
6123,146,AcceptedCmp4,0
6124,153,AcceptedCmp4,0
6125,158,AcceptedCmp4,0
6126,164,AcceptedCmp4,0
6127,176,AcceptedCmp4,0
6128,178,AcceptedCmp4,0
6129,182,AcceptedCmp4,0
6130,193,AcceptedCmp4,0
6131,194,AcceptedCmp4,0
6132,195,AcceptedCmp4,0
6133,199,AcceptedCmp4,1
6134,203,AcceptedCmp4,0
6135,213,AcceptedCmp4,0
6136,221,AcceptedCmp4,0
6137,231,AcceptedCmp4,0
6138,232,AcceptedCmp4,0
6139,236,AcceptedCmp4,0
6140,238,AcceptedCmp4,0
6141,246,AcceptedCmp4,0
6142,247,AcceptedCmp4,0
6143,252,AcceptedCmp4,0
6144,254,AcceptedCmp4,1
6145,255,AcceptedCmp4,0
6146,257,AcceptedCmp4,0
6147,263,AcceptedCmp4,0
6148,269,AcceptedCmp4,0
6149,273,AcceptedCmp4,1
6150,274,AcceptedCmp4,0
6151,286,AcceptedCmp4,0
6152,291,AcceptedCmp4,0
6153,304,AcceptedCmp4,0
6154,310,AcceptedCmp4,0
6155,313,AcceptedCmp4,1
6156,322,AcceptedCmp4,0
6157,326,AcceptedCmp4,0
6158,332,AcceptedCmp4,1
6159,339,AcceptedCmp4,1
6160,340,AcceptedCmp4,0
6161,347,AcceptedCmp4,0
6162,359,AcceptedCmp4,0
6163,361,AcceptedCmp4,0
6164,367,AcceptedCmp4,0
6165,368,AcceptedCmp4,0
6166,375,AcceptedCmp4,0
6167,378,AcceptedCmp4,0
6168,380,AcceptedCmp4,0
6169,387,AcceptedCmp4,0
6170,405,AcceptedCmp4,0
6171,425,AcceptedCmp4,0
6172,433,AcceptedCmp4,0
6173,437,AcceptedCmp4,0
6174,448,AcceptedCmp4,0
6175,450,AcceptedCmp4,0
6176,451,AcceptedCmp4,0
6177,453,AcceptedCmp4,0
6178,454,AcceptedCmp4,0
6179,456,AcceptedCmp4,0
6180,460,AcceptedCmp4,0
6181,466,AcceptedCmp4,0
6182,477,AcceptedCmp4,0
6183,498,AcceptedCmp4,0
6184,500,AcceptedCmp4,1
6185,503,AcceptedCmp4,0
6186,521,AcceptedCmp4,0
6187,523,AcceptedCmp4,0
6188,528,AcceptedCmp4,0
6189,531,AcceptedCmp4,0
6190,538,AcceptedCmp4,0
6191,550,AcceptedCmp4,0
6192,564,AcceptedCmp4,1
6193,569,AcceptedCmp4,1
6194,590,AcceptedCmp4,0
6195,591,AcceptedCmp4,0
6196,606,AcceptedCmp4,0
6197,607,AcceptedCmp4,0
6198,610,AcceptedCmp4,0
6199,615,AcceptedCmp4,0
6200,618,AcceptedCmp4,0
6201,624,AcceptedCmp4,0
6202,626,AcceptedCmp4,0
6203,635,AcceptedCmp4,0
6204,640,AcceptedCmp4,0
6205,641,AcceptedCmp4,0
6206,642,AcceptedCmp4,0
6207,675,AcceptedCmp4,0
6208,679,AcceptedCmp4,0
6209,692,AcceptedCmp4,0
6210,697,AcceptedCmp4,0
6211,701,AcceptedCmp4,0
6212,702,AcceptedCmp4,0
6213,709,AcceptedCmp4,0
6214,713,AcceptedCmp4,0
6215,737,AcceptedCmp4,1
6216,738,AcceptedCmp4,0
6217,749,AcceptedCmp4,0
6218,760,AcceptedCmp4,0
6219,771,AcceptedCmp4,0
6220,773,AcceptedCmp4,0
6221,793,AcceptedCmp4,0
6222,796,AcceptedCmp4,0
6223,798,AcceptedCmp4,0
6224,800,AcceptedCmp4,0
6225,803,AcceptedCmp4,0
6226,807,AcceptedCmp4,0
6227,810,AcceptedCmp4,0
6228,819,AcceptedCmp4,0
6229,821,AcceptedCmp4,0
6230,830,AcceptedCmp4,0
6231,832,AcceptedCmp4,0
6232,839,AcceptedCmp4,0
6233,843,AcceptedCmp4,0
6234,850,AcceptedCmp4,0
6235,851,AcceptedCmp4,0
6236,880,AcceptedCmp4,0
6237,891,AcceptedCmp4,0
6238,895,AcceptedCmp4,0
6239,898,AcceptedCmp4,0
6240,902,AcceptedCmp4,0
6241,905,AcceptedCmp4,0
6242,907,AcceptedCmp4,0
6243,916,AcceptedCmp4,0
6244,922,AcceptedCmp4,0
6245,938,AcceptedCmp4,0
6246,940,AcceptedCmp4,0
6247,942,AcceptedCmp4,0
6248,944,AcceptedCmp4,0
6249,945,AcceptedCmp4,0
6250,948,AcceptedCmp4,0
6251,954,AcceptedCmp4,0
6252,955,AcceptedCmp4,0
6253,961,AcceptedCmp4,0
6254,965,AcceptedCmp4,0
6255,966,AcceptedCmp4,1
6256,967,AcceptedCmp4,0
6257,975,AcceptedCmp4,0
6258,977,AcceptedCmp4,0
6259,983,AcceptedCmp4,0
6260,988,AcceptedCmp4,0
6261,999,AcceptedCmp4,1
6262,1008,AcceptedCmp4,0
6263,1010,AcceptedCmp4,0
6264,1012,AcceptedCmp4,0
6265,1016,AcceptedCmp4,0
6266,1029,AcceptedCmp4,0
6267,1030,AcceptedCmp4,0
6268,1031,AcceptedCmp4,0
6269,1044,AcceptedCmp4,0
6270,1045,AcceptedCmp4,0
6271,1048,AcceptedCmp4,0
6272,1050,AcceptedCmp4,0
6273,1055,AcceptedCmp4,0
6274,1064,AcceptedCmp4,0
6275,1065,AcceptedCmp4,0
6276,1072,AcceptedCmp4,0
6277,1077,AcceptedCmp4,0
6278,1079,AcceptedCmp4,1
6279,1081,AcceptedCmp4,0
6280,1087,AcceptedCmp4,0
6281,1092,AcceptedCmp4,0
6282,1100,AcceptedCmp4,0
6283,1103,AcceptedCmp4,0
6284,1109,AcceptedCmp4,0
6285,1118,AcceptedCmp4,0
6286,1127,AcceptedCmp4,0
6287,1131,AcceptedCmp4,0
6288,1135,AcceptedCmp4,0
6289,1137,AcceptedCmp4,0
6290,1139,AcceptedCmp4,0
6291,1142,AcceptedCmp4,0
6292,1143,AcceptedCmp4,0
6293,1150,AcceptedCmp4,0
6294,1158,AcceptedCmp4,0
6295,1160,AcceptedCmp4,0
6296,1165,AcceptedCmp4,0
6297,1168,AcceptedCmp4,0
6298,1170,AcceptedCmp4,0
6299,1172,AcceptedCmp4,1
6300,1173,AcceptedCmp4,1
6301,1175,AcceptedCmp4,0
6302,1176,AcceptedCmp4,0
6303,1177,AcceptedCmp4,0
6304,1183,AcceptedCmp4,0
6305,1184,AcceptedCmp4,0
6306,1204,AcceptedCmp4,0
6307,1212,AcceptedCmp4,0
6308,1215,AcceptedCmp4,0
6309,1241,AcceptedCmp4,0
6310,1272,AcceptedCmp4,0
6311,1277,AcceptedCmp4,0
6312,1291,AcceptedCmp4,0
6313,1295,AcceptedCmp4,0
6314,1307,AcceptedCmp4,0
6315,1321,AcceptedCmp4,0
6316,1324,AcceptedCmp4,0
6317,1328,AcceptedCmp4,0
6318,1331,AcceptedCmp4,0
6319,1340,AcceptedCmp4,1
6320,1349,AcceptedCmp4,0
6321,1351,AcceptedCmp4,0
6322,1357,AcceptedCmp4,0
6323,1361,AcceptedCmp4,1
6324,1362,AcceptedCmp4,0
6325,1371,AcceptedCmp4,0
6326,1377,AcceptedCmp4,0
6327,1378,AcceptedCmp4,0
6328,1379,AcceptedCmp4,0
6329,1381,AcceptedCmp4,0
6330,1384,AcceptedCmp4,0
6331,1386,AcceptedCmp4,0
6332,1388,AcceptedCmp4,0
6333,1399,AcceptedCmp4,0
6334,1402,AcceptedCmp4,0
6335,1403,AcceptedCmp4,0
6336,1404,AcceptedCmp4,0
6337,1406,AcceptedCmp4,0
6338,1411,AcceptedCmp4,0
6339,1440,AcceptedCmp4,0
6340,1446,AcceptedCmp4,0
6341,1448,AcceptedCmp4,0
6342,1453,AcceptedCmp4,0
6343,1458,AcceptedCmp4,0
6344,1459,AcceptedCmp4,0
6345,1461,AcceptedCmp4,0
6346,1463,AcceptedCmp4,0
6347,1473,AcceptedCmp4,0
6348,1490,AcceptedCmp4,0
6349,1491,AcceptedCmp4,0
6350,1497,AcceptedCmp4,0
6351,1501,AcceptedCmp4,0
6352,1502,AcceptedCmp4,0
6353,1503,AcceptedCmp4,0
6354,1506,AcceptedCmp4,0
6355,1509,AcceptedCmp4,1
6356,1513,AcceptedCmp4,0
6357,1515,AcceptedCmp4,0
6358,1517,AcceptedCmp4,0
6359,1518,AcceptedCmp4,0
6360,1523,AcceptedCmp4,0
6361,1524,AcceptedCmp4,0
6362,1542,AcceptedCmp4,0
6363,1544,AcceptedCmp4,0
6364,1545,AcceptedCmp4,0
6365,1553,AcceptedCmp4,1
6366,1570,AcceptedCmp4,0
6367,1577,AcceptedCmp4,0
6368,1581,AcceptedCmp4,0
6369,1584,AcceptedCmp4,0
6370,1592,AcceptedCmp4,0
6371,1604,AcceptedCmp4,0
6372,1606,AcceptedCmp4,0
6373,1612,AcceptedCmp4,0
6374,1618,AcceptedCmp4,0
6375,1619,AcceptedCmp4,0
6376,1627,AcceptedCmp4,0
6377,1628,AcceptedCmp4,0
6378,1631,AcceptedCmp4,0
6379,1640,AcceptedCmp4,0
6380,1646,AcceptedCmp4,0
6381,1650,AcceptedCmp4,0
6382,1655,AcceptedCmp4,0
6383,1663,AcceptedCmp4,0
6384,1665,AcceptedCmp4,0
6385,1672,AcceptedCmp4,0
6386,1676,AcceptedCmp4,0
6387,1685,AcceptedCmp4,1
6388,1710,AcceptedCmp4,0
6389,1715,AcceptedCmp4,0
6390,1717,AcceptedCmp4,0
6391,1726,AcceptedCmp4,0
6392,1729,AcceptedCmp4,0
6393,1734,AcceptedCmp4,0
6394,1740,AcceptedCmp4,1
6395,1743,AcceptedCmp4,0
6396,1744,AcceptedCmp4,0
6397,1755,AcceptedCmp4,0
6398,1763,AcceptedCmp4,0
6399,1764,AcceptedCmp4,0
6400,1772,AcceptedCmp4,0
6401,1773,AcceptedCmp4,0
6402,1777,AcceptedCmp4,0
6403,1802,AcceptedCmp4,0
6404,1818,AcceptedCmp4,0
6405,1826,AcceptedCmp4,0
6406,1829,AcceptedCmp4,1
6407,1833,AcceptedCmp4,0
6408,1834,AcceptedCmp4,0
6409,1839,AcceptedCmp4,0
6410,1857,AcceptedCmp4,0
6411,1859,AcceptedCmp4,0
6412,1867,AcceptedCmp4,0
6413,1878,AcceptedCmp4,0
6414,1880,AcceptedCmp4,0
6415,1890,AcceptedCmp4,0
6416,1891,AcceptedCmp4,0
6417,1907,AcceptedCmp4,0
6418,1911,AcceptedCmp4,0
6419,1915,AcceptedCmp4,0
6420,1916,AcceptedCmp4,0
6421,1921,AcceptedCmp4,0
6422,1927,AcceptedCmp4,0
6423,1928,AcceptedCmp4,0
6424,1940,AcceptedCmp4,0
6425,1945,AcceptedCmp4,1
6426,1951,AcceptedCmp4,0
6427,1958,AcceptedCmp4,0
6428,1964,AcceptedCmp4,0
6429,1968,AcceptedCmp4,0
6430,1970,AcceptedCmp4,0
6431,1987,AcceptedCmp4,0
6432,1990,AcceptedCmp4,0
6433,1991,AcceptedCmp4,0
6434,1992,AcceptedCmp4,0
6435,1993,AcceptedCmp4,1
6436,1994,AcceptedCmp4,0
6437,1998,AcceptedCmp4,0
6438,2002,AcceptedCmp4,0
6439,2004,AcceptedCmp4,0
6440,2005,AcceptedCmp4,0
6441,2008,AcceptedCmp4,0
6442,2021,AcceptedCmp4,0
6443,2036,AcceptedCmp4,0
6444,2061,AcceptedCmp4,1
6445,2066,AcceptedCmp4,0
6446,2072,AcceptedCmp4,0
6447,2075,AcceptedCmp4,0
6448,2079,AcceptedCmp4,0
6449,2098,AcceptedCmp4,0
6450,2109,AcceptedCmp4,0
6451,2115,AcceptedCmp4,1
6452,2118,AcceptedCmp4,0
6453,2125,AcceptedCmp4,0
6454,2130,AcceptedCmp4,0
6455,2131,AcceptedCmp4,0
6456,2134,AcceptedCmp4,0
6457,2139,AcceptedCmp4,0
6458,2147,AcceptedCmp4,0
6459,2150,AcceptedCmp4,0
6460,2156,AcceptedCmp4,0
6461,2157,AcceptedCmp4,0
6462,2162,AcceptedCmp4,0
6463,2166,AcceptedCmp4,0
6464,2173,AcceptedCmp4,0
6465,2174,AcceptedCmp4,0
6466,2181,AcceptedCmp4,0
6467,2186,AcceptedCmp4,1
6468,2202,AcceptedCmp4,0
6469,2223,AcceptedCmp4,0
6470,2225,AcceptedCmp4,0
6471,2227,AcceptedCmp4,0
6472,2230,AcceptedCmp4,0
6473,2245,AcceptedCmp4,0
6474,2246,AcceptedCmp4,0
6475,2254,AcceptedCmp4,0
6476,2256,AcceptedCmp4,0
6477,2258,AcceptedCmp4,0
6478,2261,AcceptedCmp4,0
6479,2276,AcceptedCmp4,0
6480,2278,AcceptedCmp4,0
6481,2281,AcceptedCmp4,0
6482,2285,AcceptedCmp4,0
6483,2286,AcceptedCmp4,0
6484,2292,AcceptedCmp4,0
6485,2295,AcceptedCmp4,0
6486,2296,AcceptedCmp4,0
6487,2304,AcceptedCmp4,0
6488,2308,AcceptedCmp4,0
6489,2315,AcceptedCmp4,0
6490,2320,AcceptedCmp4,0
6491,2324,AcceptedCmp4,0
6492,2326,AcceptedCmp4,0
6493,2337,AcceptedCmp4,0
6494,2345,AcceptedCmp4,0
6495,2350,AcceptedCmp4,1
6496,2371,AcceptedCmp4,0
6497,2375,AcceptedCmp4,0
6498,2379,AcceptedCmp4,0
6499,2387,AcceptedCmp4,0
6500,2392,AcceptedCmp4,0
6501,2404,AcceptedCmp4,0
6502,2406,AcceptedCmp4,0
6503,2408,AcceptedCmp4,0
6504,2410,AcceptedCmp4,0
6505,2415,AcceptedCmp4,0
6506,2416,AcceptedCmp4,0
6507,2426,AcceptedCmp4,0
6508,2428,AcceptedCmp4,0
6509,2431,AcceptedCmp4,0
6510,2437,AcceptedCmp4,1
6511,2445,AcceptedCmp4,0
6512,2447,AcceptedCmp4,0
6513,2456,AcceptedCmp4,0
6514,2457,AcceptedCmp4,0
6515,2461,AcceptedCmp4,0
6516,2471,AcceptedCmp4,0
6517,2478,AcceptedCmp4,0
6518,2488,AcceptedCmp4,0
6519,2495,AcceptedCmp4,0
6520,2499,AcceptedCmp4,0
6521,2516,AcceptedCmp4,0
6522,2518,AcceptedCmp4,0
6523,2525,AcceptedCmp4,0
6524,2532,AcceptedCmp4,0
6525,2534,AcceptedCmp4,0
6526,2535,AcceptedCmp4,1
6527,2541,AcceptedCmp4,0
6528,2544,AcceptedCmp4,0
6529,2546,AcceptedCmp4,0
6530,2549,AcceptedCmp4,0
6531,2552,AcceptedCmp4,1
6532,2557,AcceptedCmp4,0
6533,2561,AcceptedCmp4,1
6534,2564,AcceptedCmp4,0
6535,2565,AcceptedCmp4,1
6536,2569,AcceptedCmp4,0
6537,2570,AcceptedCmp4,1
6538,2574,AcceptedCmp4,1
6539,2579,AcceptedCmp4,0
6540,2587,AcceptedCmp4,0
6541,2589,AcceptedCmp4,0
6542,2591,AcceptedCmp4,0
6543,2607,AcceptedCmp4,0
6544,2611,AcceptedCmp4,0
6545,2612,AcceptedCmp4,0
6546,2613,AcceptedCmp4,0
6547,2625,AcceptedCmp4,0
6548,2632,AcceptedCmp4,0
6549,2634,AcceptedCmp4,0
6550,2639,AcceptedCmp4,0
6551,2656,AcceptedCmp4,0
6552,2666,AcceptedCmp4,1
6553,2674,AcceptedCmp4,0
6554,2677,AcceptedCmp4,0
6555,2678,AcceptedCmp4,0
6556,2681,AcceptedCmp4,0
6557,2683,AcceptedCmp4,0
6558,2686,AcceptedCmp4,0
6559,2694,AcceptedCmp4,0
6560,2698,AcceptedCmp4,0
6561,2712,AcceptedCmp4,0
6562,2715,AcceptedCmp4,0
6563,2724,AcceptedCmp4,0
6564,2727,AcceptedCmp4,0
6565,2730,AcceptedCmp4,0
6566,2736,AcceptedCmp4,0
6567,2740,AcceptedCmp4,0
6568,2781,AcceptedCmp4,0
6569,2782,AcceptedCmp4,0
6570,2793,AcceptedCmp4,0
6571,2795,AcceptedCmp4,0
6572,2797,AcceptedCmp4,0
6573,2798,AcceptedCmp4,1
6574,2802,AcceptedCmp4,0
6575,2807,AcceptedCmp4,0
6576,2814,AcceptedCmp4,0
6577,2815,AcceptedCmp4,0
6578,2829,AcceptedCmp4,1
6579,2831,AcceptedCmp4,0
6580,2836,AcceptedCmp4,0
6581,2849,AcceptedCmp4,0
6582,2853,AcceptedCmp4,0
6583,2861,AcceptedCmp4,0
6584,2863,AcceptedCmp4,1
6585,2868,AcceptedCmp4,0
